"","id","round","lambda","beta","tau","mu","x1","x2","choices"
"choice",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,38.2846238428289,7,1,58
"ind",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,37.4952570443068,7,2,59
"ind.1",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,26.3269219015666,6,4,53
"ind.2",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,30.3903462893685,5,1,42
"ind.3",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,31.2796810336719,7,5,62
"ind.4",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,35.0456358225327,7,3,60
"ind.5",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,37.4952570443068,7,2,59
"ind.6",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,6.92726984713671,1,6,15
"ind.7",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,37.4952570443068,7,2,59
"ind.8",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,40.0278018714996,1,2,11
"ind.9",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,43.6292024963597,0,0,1
"ind.10",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,34.2929098228703,1,3,12
"ind.11",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,33.7623159808245,2,1,18
"ind.12",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,43.6292024963597,0,0,1
"ind.13",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,32.2070490821065,7,6,63
"ind.14",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,40.9231081611518,1,1,10
"ind.15",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,24.8002448692547,2,3,20
"ind.16",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,37.4952570443068,7,2,59
"ind.17",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,45.5111073249203,0,3,4
"ind.18",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,40.9231081611518,1,1,10
"ind.19",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,31.8062402982671,2,0,17
"ind.20",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,43.6292024963597,0,0,1
"ind.21",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,43.6292024963597,0,0,1
"ind.22",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,45.5111073249203,0,3,4
"ind.23",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,45.5111073249203,0,3,4
"ind.24",1,1,0.092005885269153,0.14723517209728,0.0813099243511032,35.0456358225327,7,3,60
"choice1",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,26.7683515542335,3,3,28
"ind1",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,40.5715527200754,6,5,54
"ind.110",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,40.5715527200754,6,5,54
"ind.25",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,44.1395029435784,2,7,24
"ind.31",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,0,1,0,9
"ind.41",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,32.6643973137893,4,4,37
"ind.51",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,13.4228549021464,3,1,26
"ind.61",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,28.7613977301429,4,3,36
"ind.71",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,44.1395029435784,2,7,24
"ind.81",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,31.8244194243645,3,4,29
"ind.91",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.101",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,29.2968930076498,7,0,57
"ind.111",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,15.6162493386803,0,2,3
"ind.121",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.131",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,44.1395029435784,2,7,24
"ind.141",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,40.5715527200754,6,5,54
"ind.151",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.161",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,40.5715527200754,6,5,54
"ind.171",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.181",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.191",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.201",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,31.2732815716273,0,4,5
"ind.211",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,39.6470970315531,3,7,32
"ind.221",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,35.809968419631,3,5,30
"ind.231",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,45.6317357273044,0,6,7
"ind.241",1,2,0.092005885269153,0.14723517209728,0.0813099243511032,44.1395029435784,2,7,24
"choice2",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind2",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.112",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.26",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.32",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.42",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,35.1816720435308,4,5,38
"ind.52",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.62",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,43.5917273500711,2,5,22
"ind.72",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.82",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,16.9149366479269,6,1,50
"ind.92",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.102",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.113",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,41.124985533695,4,7,40
"ind.122",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,41.124985533695,4,7,40
"ind.132",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.142",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,0,7,3,60
"ind.152",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,35.1816720435308,4,5,38
"ind.162",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,41.062312014922,1,2,11
"ind.172",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,43.4448241786416,2,1,18
"ind.182",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,32.6616493326587,5,6,47
"ind.192",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,41.124985533695,4,7,40
"ind.202",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,43.4448241786416,2,1,18
"ind.212",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,41.062312014922,1,2,11
"ind.222",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,46.7432142694193,1,6,15
"ind.232",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,43.5917273500711,2,5,22
"ind.242",1,3,0.092005885269153,0.14723517209728,0.0813099243511032,48.3818034848174,0,6,7
"choice3",1,4,0.092005885269153,0.14723517209728,0.0813099243511032,42.4827694754795,0,1,2
"ind3",1,4,0.092005885269153,0.14723517209728,0.0813099243511032,31.7253015983899,4,4,37
"ind.114",1,4,0.092005885269153,0.14723517209728,0.0813099243511032,43.5917273500711,2,5,22
"ind.27",1,4,0.092005885269153,0.14723517209728,0.0813099243511032,43.5917273500711,2,5,22
"ind.33",1,4,0.092005885269153,0.14723517209728,0.0813099243511032,31.9333441304129,6,7,56
