"","id","round","lambda","beta","tau","mu","x1","x2","choices"
"choice",1,1,1.26666985827653,0.1182373878221,0.201121478940542,40.7686542440137,0,5,6
"ind",1,1,1.26666985827653,0.1182373878221,0.201121478940542,50,0,7,8
"ind.1",1,1,1.26666985827653,0.1182373878221,0.201121478940542,45.0446804493869,0,6,7
"ind.2",1,1,1.26666985827653,0.1182373878221,0.201121478940542,2.07184374188555,7,1,58
"ind.3",1,1,1.26666985827653,0.1182373878221,0.201121478940542,34.7088256643476,1,4,13
"ind.4",1,1,1.26666985827653,0.1182373878221,0.201121478940542,29.0691228751261,2,2,19
"ind.5",1,1,1.26666985827653,0.1182373878221,0.201121478940542,32.8636963039056,2,7,24
"ind.6",1,1,1.26666985827653,0.1182373878221,0.201121478940542,11.726905176902,6,4,53
"ind.7",1,1,1.26666985827653,0.1182373878221,0.201121478940542,50,0,7,8
"ind.8",1,1,1.26666985827653,0.1182373878221,0.201121478940542,15.4270977280459,5,6,47
"ind.9",1,1,1.26666985827653,0.1182373878221,0.201121478940542,39.323578535739,1,6,15
"ind.10",1,1,1.26666985827653,0.1182373878221,0.201121478940542,20.3658708016604,4,1,34
"ind.11",1,1,1.26666985827653,0.1182373878221,0.201121478940542,41.5674002754876,1,7,16
"ind.12",1,1,1.26666985827653,0.1182373878221,0.201121478940542,33.4501826054838,2,6,23
"ind.13",1,1,1.26666985827653,0.1182373878221,0.201121478940542,40.7686542440137,0,5,6
"ind.14",1,1,1.26666985827653,0.1182373878221,0.201121478940542,50,0,7,8
"ind.15",1,1,1.26666985827653,0.1182373878221,0.201121478940542,14.4591929425617,5,3,44
"ind.16",1,1,1.26666985827653,0.1182373878221,0.201121478940542,33.2968360351734,1,3,12
"ind.17",1,1,1.26666985827653,0.1182373878221,0.201121478940542,45.0446804493869,0,6,7
"ind.18",1,1,1.26666985827653,0.1182373878221,0.201121478940542,45.0446804493869,0,6,7
"ind.19",1,1,1.26666985827653,0.1182373878221,0.201121478940542,14.4811108376925,5,2,43
"ind.20",1,1,1.26666985827653,0.1182373878221,0.201121478940542,24.400171644683,3,0,25
"ind.21",1,1,1.26666985827653,0.1182373878221,0.201121478940542,36.9168264156741,1,5,14
"ind.22",1,1,1.26666985827653,0.1182373878221,0.201121478940542,19.7298347606424,4,6,39
"ind.23",1,1,1.26666985827653,0.1182373878221,0.201121478940542,32.7785573935076,2,5,22
"ind.24",1,1,1.26666985827653,0.1182373878221,0.201121478940542,2.07184374188555,7,1,58
"choice1",1,2,1.26666985827653,0.1182373878221,0.201121478940542,32.3310009212741,1,1,10
"ind1",1,2,1.26666985827653,0.1182373878221,0.201121478940542,18.8971839936343,6,3,52
"ind.110",1,2,1.26666985827653,0.1182373878221,0.201121478940542,22.3197199913701,5,2,43
"ind.25",1,2,1.26666985827653,0.1182373878221,0.201121478940542,34.5830005109682,6,1,50
"ind.31",1,2,1.26666985827653,0.1182373878221,0.201121478940542,17.923960326701,1,3,12
"ind.41",1,2,1.26666985827653,0.1182373878221,0.201121478940542,43.2490063023766,6,0,49
"ind.51",1,2,1.26666985827653,0.1182373878221,0.201121478940542,32.5073690889395,5,1,42
"ind.61",1,2,1.26666985827653,0.1182373878221,0.201121478940542,16.0938105401486,0,7,8
"ind.71",1,2,1.26666985827653,0.1182373878221,0.201121478940542,20.0131932710944,2,2,19
"ind.81",1,2,1.26666985827653,0.1182373878221,0.201121478940542,22.3989972873929,1,2,11
"ind.91",1,2,1.26666985827653,0.1182373878221,0.201121478940542,17.1449170475066,0,5,6
"ind.101",1,2,1.26666985827653,0.1182373878221,0.201121478940542,32.5073690889395,5,1,42
"ind.111",1,2,1.26666985827653,0.1182373878221,0.201121478940542,43.7764680673373,5,0,41
