"","id","round","lambda","beta","tau","mu","x1","x2","choices"
"choice",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,32.0297654073669,2,1,18
"ind",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,34.3181375356934,2,2,19
"ind.1",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,32.9130924330678,2,3,20
"ind.2",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,16.71590037237,4,2,35
"ind.3",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,39.3382815223899,1,3,12
"ind.4",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,45.1099039249908,0,3,4
"ind.5",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.6",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.7",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.8",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.9",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.10",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.11",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.12",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.13",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.14",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.15",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.16",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.17",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,45.1099039249908,0,3,4
"ind.18",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.19",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.20",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
"ind.21",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,50,0,2,3
"ind.22",1,1,3.03584349426126,0.0612328679437856,0.0412246886504435,47.1125931667963,0,1,2
