"","id","round","lambda","beta","tau","mu","x1","x2","choices"
"choice",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,26.9419762741512,3,6,31
"ind",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,17.883347349819,3,0,25
"ind.1",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,47.3410187229486,5,6,47
"ind.2",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,5.2924946176299,2,3,20
"ind.3",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,6.21079953554814,0,3,4
"ind.4",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,18.7229168081752,2,0,17
"ind.5",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,28.9865401187022,0,0,1
"ind.6",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,16.6041904551854,4,1,34
"ind.7",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,10.8478650419512,3,2,27
"ind.8",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,28.2930871611951,4,4,37
"ind.9",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,49.7511144931144,6,6,55
"ind.10",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,48.1073463764441,6,7,56
"ind.11",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,43.3057954679819,7,7,64
"ind.12",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,14.1690347129522,1,1,10
"ind.13",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,22.9343835771482,5,1,42
"ind.14",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,1.54083297217107,0,4,5
"ind.15",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,46.9597103193999,7,3,60
"ind.16",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,0,0,5,6
"ind.17",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,24.2090957648172,5,0,41
"ind.18",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,14.0168302877684,2,6,23
"ind.19",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,34.2451957053524,4,5,38
"ind.20",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,37.6055236844014,7,0,57
"ind.21",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,49.1779503052977,6,5,54
"ind.22",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,42.8728841186241,4,7,40
"ind.23",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,4.72340727153546,1,6,15
"ind.24",1,1,0.220511656137576,1.64374986024494,0.0648357938587634,26.1576825025286,5,2,43
"choice1",1,2,0.220511656137576,1.64374986024494,0.0648357938587634,9.38134586560601,5,3,44
"ind1",1,2,0.220511656137576,1.64374986024494,0.0648357938587634,50,0,0,1
"ind.110",1,2,0.220511656137576,1.64374986024494,0.0648357938587634,22.997321452037,1,5,14
"ind.25",1,2,0.220511656137576,1.64374986024494,0.0648357938587634,1.17167269835183,6,6,55
