"","id","round","lambda","beta","tau","mu","x1","x2","choices"
"choice",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,18.6210963268845,5,4,45
"ind",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,26.7079577053848,4,7,40
"ind.1",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,11.3875126065088,0,5,6
"ind.2",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,24.8330567613416,4,3,36
"ind.3",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,14.4848033900441,4,5,38
"ind.4",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,38.7243781658367,4,1,34
"ind.5",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,50,7,7,64
"ind.6",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,9.64289697658332,2,5,22
"ind.7",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,34.289066912028,3,0,25
"ind.8",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,9.58188245478036,0,6,7
"ind.9",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,12.4596386256969,0,3,4
"ind.10",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,14.5876963987303,2,4,21
"ind.11",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,18.6422101882831,3,7,32
"ind.12",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,16.6773471639578,1,1,10
"ind.13",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,24.5098977232133,5,3,44
"ind.14",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,30.4352100542928,3,2,27
"ind.15",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,0,0,0,1
"ind.16",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,38.1144254759292,7,0,57
"ind.17",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,32.5952404314298,5,2,43
"ind.18",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,24.7363046035925,7,5,62
"ind.19",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,23.4969951293541,3,3,28
"ind.20",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,21.4396992946867,6,5,54
"ind.21",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,12.2117294324877,3,6,31
"ind.22",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,29.9021867207453,6,6,55
"ind.23",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,9.50794022470829,0,2,3
"ind.24",1,1,0.092005885269153,1.32001536684382,0.0328721916366608,17.6987004528826,4,6,39
"choice1",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,7.68698843162852,2,5,22
"ind1",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,32.8478626066242,6,2,51
"ind.110",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,32.4865609995388,7,4,61
"ind.25",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,28.7460706393499,6,7,56
"ind.31",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,29.639631797997,6,3,52
"ind.41",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,15.387755521215,0,6,7
"ind.51",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,2.1541909033334,1,7,16
"ind.61",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,35.0456358225327,7,3,60
"ind.71",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,30.3903462893685,5,1,42
"ind.81",1,2,0.092005885269153,1.32001536684382,0.0328721916366608,37.1606815364172,1,0,9
