"","id","round","lambda","beta","tau","mu","x1","x2","choices"
"choice",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,3.02118291508852,1,3,12
"ind",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,16.7964069042412,4,7,40
"ind.1",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,4.57626919307913,3,5,30
"ind.2",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,23.0901370883859,1,0,9
"ind.3",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,13.9969419188392,7,5,62
"ind.4",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,11.5785249710508,2,1,18
"ind.5",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,25.0595161730492,2,7,24
"ind.6",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,16.2370942344974,0,1,2
"ind.7",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.8",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.9",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.10",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.11",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.12",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.13",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.14",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.15",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.16",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.17",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.18",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.19",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.20",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.21",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.22",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.23",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"ind.24",1,1,0.528503044672503,0.0612328679437856,0.0132896567254363,47.5313933042731,6,0,49
"choice1",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,24.0575274398225,5,2,43
"ind1",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,7.44616870181036,4,0,33
"ind.110",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,23.252181970406,3,4,29
"ind.25",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,18.4377586827945,6,1,50
"ind.31",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.41",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.51",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.61",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.71",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.81",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.91",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.101",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.111",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.121",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.131",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.141",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.151",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.161",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.171",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.181",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.191",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.201",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.211",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.221",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.231",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"ind.241",1,2,0.528503044672503,0.0612328679437856,0.0132896567254363,46.1994957937455,6,4,53
"choice2",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind2",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.112",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.26",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.32",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.42",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.52",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.62",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.72",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.82",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.92",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.102",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.113",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.122",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.132",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.142",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.152",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.162",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.172",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.182",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.192",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.202",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.212",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.222",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.232",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
"ind.242",1,3,0.528503044672503,0.0612328679437856,0.0132896567254363,37.6123267105665,1,1,10
